dataset,case_id,selected_case_name,noise_name,case_tag,split,files_total,files_done,files_skipped,n_boxes,mean_iou_noisy,mean_iou_refined,delta_iou,best_pt,out_dir
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_scale_1.4,scale_1.4,val,10,10,0,10,0.5774003392094398,0.6428651553936587,0.06546481618421902,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_1,side_1,train,10,10,0,10,0.7205262337009305,0.9470115172213835,0.22648528352045308,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_1/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_1,side_1,val,10,10,0,10,0.7762058242830517,0.79383418824578,0.017628363962728332,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_1/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_3,side_3,train,10,10,0,10,0.63224745865609,0.9452094280620228,0.3129619694059328,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_3,side_3,val,10,10,0,10,0.6294899894911007,0.7417175711974301,0.11222758170632945,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_3/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_5,side_5,train,10,10,0,10,0.5492289458937495,0.9239641967412086,0.37473525084745907,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_5/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_5,side_5,val,10,10,0,10,0.46363864316281866,0.7448880083969343,0.2812493652341156,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_5/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_7,side_7,train,10,10,0,10,0.4315819006736545,0.9555103831554346,0.5239284824817801,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_7/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_7,side_7,val,10,10,0,10,0.480054313777942,0.6293264440799193,0.14927213030197733,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_7/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_9,side_9,train,10,10,0,10,0.3223817903964689,0.8938839985282796,0.5715022081318106,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_9/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx0_dist0_L1+E1,labels_side_9,side_9,val,10,10,0,10,0.4666942704705669,0.6498748630865081,0.18318059261594125,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx0/d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx0__d512_h8_l2_dist0_share0_wL1_wM0_wE1_rnd12_inv1_jit0p03_cap60/labels_side_9/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.6,scale_0.6,train,10,10,0,10,0.3600003439316877,0.9707896883481517,0.610789344416464,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.6,scale_0.6,val,10,10,0,10,0.3600011932004691,0.8514857684507673,0.4914845752502982,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.6/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.7,scale_0.7,train,10,10,0,10,0.48999996492644043,0.9687800322955491,0.47878006736910866,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.7,scale_0.7,val,10,10,0,10,0.4899997702308376,0.8798214796893526,0.38982170945851513,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.7/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.8,scale_0.8,train,10,10,0,10,0.6399993953007649,0.9688587248132265,0.3288593295124616,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.8,scale_0.8,val,10,10,0,10,0.6399991586267347,0.901294024692947,0.26129486606621216,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.8/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.9,scale_0.9,train,10,10,0,10,0.8100002995385888,0.9648176027298773,0.1548173031912885,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_0.9,scale_0.9,val,10,10,0,10,0.8100008019167075,0.9048649504383907,0.09486414852168305,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_0.9/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.1,scale_1.1,train,10,10,0,10,0.8500584353407807,0.9527296879367386,0.1026712525959578,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.1,scale_1.1,val,10,10,0,10,0.85399462584856,0.807338981145066,-0.04665564470349395,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.1/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.2,scale_1.2,train,10,10,0,10,0.7340350653529517,0.9215618630399638,0.187526797687012,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.2,scale_1.2,val,10,10,0,10,0.7386355685729689,0.7548289696901505,0.016193401117181684,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.2/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.3,scale_1.3,train,10,10,0,10,0.6418466421700583,0.8923828172824673,0.250536175112409,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.3,scale_1.3,val,10,10,0,10,0.6457421744647396,0.723668012106714,0.07792583764197455,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.3/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.4,scale_1.4,train,10,10,0,10,0.5669068074168893,0.8485018674571435,0.28159506004025425,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_scale_1.4,scale_1.4,val,10,10,0,10,0.5774003392094398,0.7125740213680813,0.13517368215864156,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_scale_1.4/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_side_1,side_1,train,10,10,0,10,0.7205262337009305,0.9172779399758705,0.19675170627493993,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_1/train"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_side_1,side_1,val,10,10,0,10,0.7762058242830517,0.882214880585029,0.10600905630197728,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_1/val"
signature,"__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60",SINGLE_densenet_absn10_ctx1_dist1_L1,labels_side_3,side_3,train,10,10,0,10,0.63224745865609,0.9396605674064601,0.3074131087503701,"/home/ISW/project/experiments_ablation(scale_side, start=noise)-(10)/weights/signature/set_densenet_noisy2clean/absn_0010_ctx1/d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/best.pt","experiments_ablation(scale_side, start=noise)-(10)/refines/signature/__home__ISW__project__experiments_ablation(scale_side, start=noise)-(10)__weights__signature__set_densenet_noisy2clean__absn_0010_ctx1__d512_h8_l2_dist1_share0_wL1_wM0_wE0_rnd12_inv1_jit0p03_cap60/labels_side_3/train"
